Element_GUID,IFC_Type,Floor,Apartment,Trade,Construction_Type,Category,Task_Match_Count,Milestone,Original_MSP_UID,Source,Apartment_Zone,Phase,Status,Trade_Discipline,Percent_Complete,Priority,Weather_Dependent,Duration,Quantity,Responsible_Party,WBS_Code,Task_ID,Predecessor_Task_ID,Successor_Task_ID,Cost_ID,Cost_Code,Cost_Category,Description,Unit_Rate_EUR,Labor_Cost_EUR,Material_Cost_EUR,Budgeted_Cost_EUR,Actual_Cost_EUR,Variance_EUR,Variance_Percent,Committed_Cost_EUR,Forecast_Final_Cost_EUR,Retention_Percent,Retention_Held_EUR,Payment_Status,Currency,Cost_Date,Is_Milestone_Synthetic
0lV3_6JX5Dn8WMYQWopUL4,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3GkVJkbxnCbBdkElcpIobH,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2KaTlAZm90L8ylCN2TaJL1,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0OwiY0E_H6nAVOZ5L_gs8R,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3l4LEWO$z6PR20zTCo0DFf,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
09TMGnoXvA0QiwTfqmChQ0,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0mvjiuGlP7MPeepglQyQNO,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2pbiLPvmT6YhtHLcp58S99,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2D4tEzzn96KxhitMgTCmsY,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0I38IR49XCjeOw$CuPT3ZI,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1zGerOGCD5Rvedyb1slEai,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2LY4pySAHCMRiOW6gZJB2k,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3nSAIsE4n8sBWbxoPQ5dy9,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0HIb$9Byf2ZBlCjcOu2Qju,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
01nWzpou174OweRJuvV0oN,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1j$4rRHLz1HQbuBG5lkdFZ,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0ahwXaU353xOITjLmOzUt4,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
16qUObfsXFShDHc3t7gGIZ,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2MO6G9ns58cQ7xbcbLdz06,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0Yg$3eCdj5TfoJlEv2sNBN,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1fGrQYIYP4IxWBDX0HVDV6,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0j2Oz3Bjz8g95L4tRLEvJR,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2du1puVD9BDw_hpi4B0Nz1,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
07CJSAM0fDC9txPX6iBpVL,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0KEODzPAvAYfDEnWfvxPSf,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2japyIy5LCh9FVOdjL5sLr,IFCWALL,Foundation,,Facade,Wall,Exterior,20,N,,,,GEVEL,In Progress,Facade,95,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0UEcPQQZf2ruz21iN4LQvo,IFCWALL,Ground Floor,Apartment 3,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1magbedPL42RAhf3XfDKY6,IFCWALL,Ground Floor,Apartment 1,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0EiOJWQwP8RP1i4VoottS1,IFCWALL,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2SU_$70IL9dP1iVpfoyafy,IFCWALL,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
19arA5gn17b8SQaKVdvfz3,IFCWALL,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0exQNtZczDAOyzHY$YLkO2,IFCWALL,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2OPGVjLwDF0wVnNywHUUlT,IFCWALL,Ground Floor,Apartment 2,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2oV_twygL43RXSDJkKYyRa,IFCWALL,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2mrJJwztH1lRWVSJaE436d,IFCWALL,Ground Floor,Apartment 2,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3HjuPtyCPEmu97uERfnDFZ,IFCWALL,Ground Floor,Apartment 2,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3Ifq_8Lo53s8fC6K29hy5u,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1yIET64x99PfQ4ri7yb9K4,IFCWALL,Ground Floor,,Structural,Wall,Interior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1gJIlGYF99aAEU6VbRDsIV,IFCWALL,Ground Floor,Apartment 1,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1Vcc22DEz69QR7n2Cf7_7$,IFCWALL,Ground Floor,Apartment 1,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3b2U496P5Ebhz5FROhTwFH,IFCWALL,Ground Floor,Apartment 1,Facade,Wall,Exterior,6,N,,Added (synthetic),Apartment 1,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2Heu00tLvFlPQxYnPGx8AX,IFCWALL,Ground Floor,Apartment 1,Facade,Wall,Exterior,6,N,,Added (synthetic),Apartment 1,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
03_CVBI75Aj86591do_EB_,IFCWALL,Ground Floor,Apartment 1,Facade,Wall,Exterior,6,N,,Added (synthetic),Apartment 1,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2cmOQW7ZP7CfQK001MVxdq,IFCWALL,Ground Floor,Apartment 1,Facade,Wall,Exterior,6,N,,Added (synthetic),Apartment 1,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3AQlpGNjz5ZxSqHIv9tjed,IFCWALL,Ground Floor,Apartment 2,Facade,Wall,Exterior,6,N,,Added (synthetic),Apartment 2,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2yalEh8OrE6uikJxoQiffi,IFCWALL,Ground Floor,Apartment 1,Facade,Wall,Exterior,6,N,,Added (synthetic),Apartment 1,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2z4_cLW$15$BrtLnL76nI1,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2Lfx3m2W1D0BCPLmz9wvjA,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1mqSCWO5bBR84dhZ5SEDMu,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0tyKkyPHXFkvhRpZpx0R5f,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3hGtOZh1X55h2EX09_BAZ8,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2_Spc3OFz32f9Immwt4_7U,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1_BHYRe$fDXBhfHsjJoUsZ,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
20cjtlT5j2yRhg3KCrPNR1,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1hPB35rErB1eLTnNNR9Txn,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
09VD$Lqi93x9JCZ1tfrTrL,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2MtbYSfxf8XPurPixjtvdV,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1hBjzJQ_r4MQi5$dPip1Ju,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2Mx9$tysPDB9LvSC7Uga$h,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1aD6snfpn0GQ$ToC45d1nS,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3U8ZfIcGDBM8M360rr2jhL,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1NNiwqMg95jgPIDXLCuasC,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2YRW0FRcH568BvC0n1uc$J,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2ymUTayl529wjp97XSqlkb,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1r5cBiWc5CL9A0KNGbzrzM,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3XUEQ1GvT3jA_Nbj5X$65Y,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1SoaRgKuD02hP0vTyWlgDU,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2GZxODkNP6YPny_4TNjMbw,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
10PY7tTYf3YAoiKKQMe9Wi,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0emZXkn5TF2PHGNfqrnDSC,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
22BCGZUH10WuKzQoQbSwhw,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3JeDxuVZX278wZ3E$qtYHH,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3DYtDpqDX9rhVnEVsp_6RQ,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3_FNYG$Or15vzG_WtX1Dra,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2cQ8IsS3f1kgXeLJHb2tT5,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3h7$q77HL7y9ib6jdqEGaU,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3AzhV62db1MfXJq1r$2nl4,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
20qiUKbuDCo9jUCIK_Aq9A,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0AvuKvwsjECuqQLpwsHUiy,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3hnrJo__H1th0M6JbxK0Qr,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2g0OC6oRfEpR4HdBbXhEgE,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0d_oFBP1HFvQb5Faeki0yw,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1qEc_xJ5f3yeVcsCS0rZ7V,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3$BXedLBf6D967CVOV_ebe,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1lcU7PUgP9PgiWOrFx2wV4,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1Ozn_$8IX7DAmUpaIvALf9,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2MAqitKn16se9p5LgkoYa_,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3snxK5QIXBjQysiZr3CAkz,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0QG1UZ5cH2Pv9Pjhl_SLt1,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2gAZt67mv01hyopJN2Rsjy,IFCWALL,Ground Floor,,Facade,Wall,Exterior,5,N,,Added (synthetic),,GEVEL,Not Started,Facade,0,Medium,Y,,,Facade/Masonry Subcontractor,,,,,,FAC-0,Subcontract,,,,,,,,,,,5,,,EUR,,
